sample	genome	coverage	relative abundance	iRep	un-filtered iRep	raw iRep (no GC bias correction)	r^2	% windows	GC bias	GC r^2	day	treatment	bird	day_num
d78ctrl189	bin.698	14.961487818032458	1.9976754155637222	1.5948041071833412	1.5948041071833412	1.6462281916186194	0.9898671600911757	100	-5.8270411485170515	0.12783433921477005	78	ctrl	189	78
d78ctrl183	bin.698	6.811029974738161	0.5517302258663676	2.0114876513079514	2.0114876513079514	2.0773923900486144	0.9935145859607936	100	-2.3161719188260723	0.09767779717260638	78	ctrl	183	78
d78ctrl187	bin.698	21.558868610510633	4.263395172676362	1.601061160053784	1.601061160053784	1.6731063486877809	0.9957428272890274	99.99000000000001	-16.81648941757834	0.2055230742598889	78	ctrl	187	78
d35ctrl093	bin.364	5.969469774893373	0.9872754336493599	1.7436583414619757	1.7436583414619757	1.7378120460937727	0.9947450306039157	99.92	-0.023801471725238516	0.006608335517192088	35	ctrl	093	35
d35sub105	bin.364	7.208517264733114	0.7677476759995183	1.7475486822559623	1.7475486822559623	1.7515948056008237	0.9898927385815195	100	-7.393516082810444e-4	5.499579355974225e-4	35	sub	105	35
d07ther053	bin.364	6.405206526562605	1.0083866548049718	1.8010079964690897	1.8010079964690897	1.8102213237297344	0.9938767915557404	100	3.3555672300473284e-4	3.394110433738717e-4	07	ther	053	7
d35ther119	bin.364	5.076461771546527	0.796074202676752	1.7395153408102135	1.7395153408102135	1.75059028133092	0.9934246398128145	100	-0.0740986451498667	0.015515801084120429	35	ther	119	35
d78ther207	bin.364	5.363384485495657	0.8092094230328918	1.7384266136194362	1.7384266136194362	1.7401216230477237	0.9829847958757565	100	-0.4685035606895092	0.048613061412682186	78	ther	207	78
d07ctrl039	bin.796	6.634773964896095	0.930481338515754	1.7281416065951039	1.7281416065951039	1.8133309051169189	0.9911550210887368	98.34	2.63301267002601	0.15596406250326075	07	ctrl	039	7
d35ther113	bin.796	22.533868677064444	7.045679293855553	1.450208470114947	1.450208470114947	1.4429211850411496	0.9912000822831528	96.11	-0.24123417420318718	0.01757368590486675	35	ther	113	35
d35sub103	bin.796	15.29734232688946	3.519391064307672	1.4857360669238437	1.4857360669238437	1.4793440941357379	0.99215811734889	96.14	-0.07701591962541843	0.010121023639145908	35	sub	103	35
d07ctrl036	bin.796	9.474311345485797	1.427176156313252	2.266404931048164	2.266404931048164	2.33638390880955	0.9674533487598481	95.64	1.2278050789966892	0.05129494134727152	07	ctrl	036	7
d07sub045	bin.796	6.633769975869139	1.3564520666814095	2.2481819686231876	2.2481819686231876	2.3100879727520054	0.9734013970494626	96.13	1.2548512112617092	0.06922242996047223	07	sub	045	7
d35sub106	bin.796	25.16895583970364	5.7544666003769605	1.437581067717334	1.437581067717334	1.4254938268862314	0.9949328973718625	96.1	-2.0451501408661614	0.06846231356306154	35	sub	106	35
d78sub198	bin.796	17.574507108710645	2.4365108045904478	1.4350411682840158	1.4350411682840158	1.430336297656529	0.9835480427213185	96.14	-1.5986296349517626	0.07205393825637507	78	sub	198	78
d35ctrl093	bin.796	35.676646454191754	5.900469878808663	1.420653095267313	1.420653095267313	1.4100176722038653	0.9945978439999104	96.11999999999999	-2.769187867753984	0.06732905067466932	35	ctrl	093	35
d78sub195	bin.796	37.49253359997097	4.2347084441877465	1.5642868492920305	1.5642868492920305	1.5399437406536556	0.9782308521874893	96.14	-7.319928952326942	0.10332953770550768	78	sub	195	78
d78sub199	bin.796	14.040300061000382	3.1688565511372633	1.454054408731485	1.454054408731485	1.4456180933829834	0.9855207536900945	96.11	-4.6910720099951915	0.16033012163239072	78	sub	199	78
d78sub194	bin.796	13.660169911239175	3.5884768421680002	1.5365845610143811	1.5365845610143811	1.5159062444268303	0.9729294564470675	96.11999999999999	-1.1806974798607988	0.061362518074818524	78	sub	194	78
d35ther120	bin.796	58.13090846078823	11.701400825005681	1.4576503468868027	1.4576503468868027	1.4421706915324717	0.9948922789412732	96.11	-6.156279042129883	0.07911689079588168	35	ther	120	35
d35sub101	bin.796	41.97939568641822	4.475096697249533	1.4721321462206471	1.4721321462206471	1.4653781906194627	0.9958883893395936	96.11	-3.12361184989246	0.06220630439501284	35	sub	101	35
d35sub105	bin.796	36.37497731511674	3.874139892103043	1.4039188523679003	1.4039188523679003	1.3969014630796026	0.9900696203905388	96.14	-0.29526407004250743	0.015366975307143703	35	sub	105	35
d35ther115	bin.796	63.784223732076015	9.150863728220063	1.4215533392996778	1.4215533392996778	1.4053181054007389	0.994555411162161	96.08	-3.7772240545412146	0.05647181111471601	35	ther	115	35
d35ctrl099	bin.796	21.429930932579936	4.401536344541259	1.7237736423412242	1.7237736423412242	1.8498702115230652	0.9782163517394213	97.29	21.224511433015792	0.2510425539660529	35	ctrl	099	35
d78ctrl185	bin.796	11.78217301862912	1.3164123770878926	1.502628325826692	1.502628325826692	1.4918849006144792	0.9722826108075459	96.16	-1.055236110320736	0.06567954014939657	78	ctrl	185	78
d07ther053	bin.796	16.818498688081977	2.6477756120095393	1.5664376288306276	1.5664376288306276	1.5568092376934273	0.9927682552367542	96.16	-0.1234842611364926	0.01219766225718455	07	ther	053	7
d07sub050	bin.796	15.380631851566518	3.671051506153525	2.002062386656888	2.002062386656888	2.048191100355004	0.9654430932805004	93.36999999999999	5.474713741832189	0.1035016462942894	07	sub	050	7
d35ther117	bin.796	11.418111376629946	2.349932906825508	1.538690943070378	1.538690943070378	1.5317883168427584	0.9892753778013679	96.14999999999999	-0.2517907159124993	0.025916126694181085	35	ther	117	35
d07ther055	bin.796	15.120269104184205	3.4515010904726533	1.480723676282237	1.480723676282237	1.4682383679882645	0.9932940568380566	96.13	-0.6000054592982963	0.040085135888225265	07	ther	055	7
d78ther206	bin.796	29.349734162438985	2.735115857654134	1.4705352685847215	1.4705352685847215	1.4628135253120278	0.9845178587051545	96.14	-21.400370438557477	0.25675206250171506	78	ther	206	78
d35ctrl100	bin.796	27.95620500343639	4.772653808756326	1.428674334168926	1.428674334168926	1.4231963659108722	0.9947036740176991	96.1	-0.17660775078591368	0.012667152546260496	35	ctrl	100	35
d78ther202	bin.796	22.30105737899737	4.752433892443907	1.398431110359272	1.398431110359272	1.4100380351432844	0.9869319149719709	96.11999999999999	-7.761420948190238	0.17685143522984162	78	ther	202	78
d35sub104	bin.796	17.74744963370499	3.5132579627877685	1.530929226815555	1.530929226815555	1.5174515876521897	0.9939120339252222	96.14	-0.38359920001476516	0.026008299821723594	35	sub	104	35
d07ther052	bin.796	31.1215605326352	3.5543441574489747	1.4663007013280804	1.4663007013280804	1.4622961696285794	0.9933692560345936	96.11999999999999	-9.13081954865013e-5	7.372625461488092e-5	07	ther	052	7
d35ther112	bin.796	13.574111952679624	2.3687805779770237	1.5059727372067595	1.5059727372067595	1.4989912133794085	0.9899076480026535	96.14	-2.0058258761686	0.09121849307053119	35	ther	112	35
d07sub046	bin.796	16.51694136352833	2.4150368501203032	1.9639638810596436	1.9639638810596436	2.3225746481369747	0.9673124713206909	99.5	35.203125606766555	0.36907766218239335	07	sub	046	7
d78ther209	bin.796	24.337037067391957	3.0611290003216047	1.4473740266787452	1.4473740266787452	1.4228911784226417	0.9904036255549403	96.11999999999999	-6.588881663297117	0.14360860098880887	78	ther	209	78
d35ctrl096	bin.796	16.107693190320024	2.390533994341797	1.4262893072103344	1.4262893072103344	1.4248586017780942	0.9884179942688873	96.14	-1.4333411197794617	0.06930334045218767	35	ctrl	096	35
d78ther207	bin.796	45.70714313312486	6.896140118848786	1.4205568239300645	1.4205568239300645	1.4156044905178746	0.9898376081105156	96.11999999999999	-12.495291698030474	0.15003948463709657	78	ther	207	78
d35ctrl095	bin.796	33.84054663836374	7.148869764987341	1.4363469013350776	1.4363469013350776	1.4200246775156475	0.9874404380921247	96.13	-2.149221721601881	0.05748998430263273	35	ctrl	095	35
d07ther054	bin.796	16.864027687851323	3.2085679268390117	1.5768476441875663	1.5768476441875663	1.570966099527111	0.9915911931644146	96.11	-0.10093932583711192	0.010563817832986658	07	ther	054	7
d35ctrl097	bin.796	23.323998674617403	4.738633667896056	1.4724897381002604	1.4724897381002604	1.4660395138751674	0.9938882589912124	96.14999999999999	-0.010445973641879198	0.002097500498143168	35	ctrl	097	35
d35ctrl092	bin.642	10.853585683367388	1.970716416568754	1.7782597912008893	1.7782597912008893	1.7970639661192507	0.9584379187754696	100	1.980243254021093e-4	1.53015848910476e-4	35	ctrl	092	35
d78ther204	bin.642	19.929682728437296	2.069727954107508	1.4476926992045047	1.4476926992045047	1.4587850215044607	0.9860580473761472	100	-0.01597875685674993	0.0022287143413214365	78	ther	204	78
d35sub103	bin.642	6.647817498640145	1.529433610225003	1.5875039102446036	1.5875039102446036	1.60084602606038	0.9660306264121522	99.16999999999999	0.0017145761435725044	9.060491089974977e-4	35	sub	103	35
d35sub106	bin.642	21.330586653275187	4.876886798342603	1.5478361507608818	1.5478361507608818	1.567948890384849	0.9881986464982676	99.99000000000001	0.14477403276803621	0.007864053455875044	35	sub	106	35
d35sub102	bin.642	7.745068243297562	0.5735493520878286	1.6102121528813194	1.6102121528813194	1.6279681005480209	0.9722948666569846	99.45	-1.7774951260403403e-4	1.806484990046764e-4	35	sub	102	35
d07ctrl031	bin.642	7.3826453321751515	0.5798035126058607	2.1969296606734234	2.1969296606734234	2.2430603731900933	0.9845808973524242	99.9	0.1905015490675604	0.015603278613216863	07	ctrl	031	7
d35sub105	bin.642	14.265938487591129	1.5194027727983364	1.515143983172778	1.515143983172778	1.5441691064286445	0.9839407558816367	100	0.5910748175795982	0.028988185116187507	35	sub	105	35
d35ther115	bin.642	30.78809915819519	4.4170436412458844	1.4674441799770166	1.4674441799770166	1.4806569262038927	0.9869494545922181	99.9	0.03142758150440547	0.0025220301113846317	35	ther	115	35
d78ctrl182	bin.642	17.286212588338337	1.6507381308293527	1.593680072710526	1.593680072710526	1.6202166845185961	0.9921211220683391	99.91000000000001	-0.9518070315356595	0.03499548461289891	78	ctrl	182	78
d35sub107	bin.642	6.453457997980839	0.5444154257407303	1.6781969603998175	1.6781969603998175	1.6981634493444895	0.9717233382293723	99.23	0.0013572877970406444	7.237331259036808e-4	35	sub	107	35
d07sub050	bin.642	6.210901701044975	1.482418945088424	1.7154797159922974	1.7154797159922974	1.7329434053653416	0.9767254096635127	97.53	0.04732252536444685	0.007986080759250783	07	sub	050	7
d07ctrl033	bin.642	5.343520149338657	0.7761741066232803	1.7961859166087024	1.7961859166087024	1.8318800808597586	0.9676289044742763	97.85	0.4109380622352224	0.034835276314957093	07	ctrl	033	7
d35ctrl091	bin.642	33.8715942298316	5.3759058702541225	1.629757821083184	1.629757821083184	1.6483149731812141	0.985212743953396	99.82	0.11091766097134577	0.004891394813141272	35	ctrl	091	35
d35ther114	bin.642	16.046470485674284	0.9161849687243745	1.5840703070271958	1.5840703070271958	1.6261433384478452	0.9433492534999353	100	-0.09788460071699329	0.006949768424522329	35	ther	114	35
d35ctrl100	bin.642	5.9172963063112904	1.0101945793567082	1.66737953249391	1.66737953249391	1.697498904480669	0.9839208784440847	100	0.15321008430016775	0.020320316209613946	35	ctrl	100	35
d35ther111	bin.642	15.472597755535212	3.482717866661195	1.7426499640275395	1.7426499640275395	1.757794327994255	0.9794052367788576	99.96000000000001	1.4714338176800545	0.0418206759211588	35	ther	111	35
d78ctrl189	bin.642	23.246601929584067	3.103913576974283	1.572500093244292	1.572500093244292	1.5852155842265276	0.9941942081726342	99.89	-0.009361542720424868	0.0013179195173761424	78	ctrl	189	78
d35ther112	bin.642	5.067575637670006	0.884328550537155	1.877997362129577	1.877997362129577	1.8659321972527723	0.9704551862987835	98.3	0.22951154068349627	0.02180260368168595	35	ther	112	35
d78ctrl181	bin.642	6.550489495449578	0.344944963303494	1.7522746968504088	1.7522746968504088	1.770206626468356	0.988125935851219	99.97	-0.003664792915852608	0.0014643625742204458	78	ctrl	181	78
d35ctrl096	bin.642	8.070519814203672	1.1977414605498584	1.7465352001274257	1.7465352001274257	1.765752274283201	0.9809168413145927	99.6	-3.6015368719746196e-4	2.718827609502484e-4	35	ctrl	096	35
d07ctrl038	bin.642	7.727824973925244	1.2679062349612331	1.7221264691103848	1.7221264691103848	1.7547997033920146	0.9859124295261925	100	0.3235371527174778	0.02633794788473998	07	ctrl	038	7
d78ther207	bin.642	10.72898959411081	1.6187538862177926	1.5588943738280046	1.5588943738280046	1.57735672389309	0.9876298352781325	100	-0.01904280260342769	0.0035455342301365933	78	ther	207	78
d35ctrl097	bin.642	11.601963515179735	2.3571196214550545	1.5695647643718673	1.5695647643718673	1.5928204213611947	0.9849337131345671	100	0.306860581275089	0.021744599631686286	35	ctrl	097	35
d35ther115	bin.190	6.238639359164266	0.895032271067889	1.9309579571477002	1.9309579571477002	1.958624770872235	0.9927526541295116	100	-0.07379642092218115	0.014040939919013897	35	ther	115	35
d07ther051	bin.190	13.844002671712401	2.634373667448543	1.7263634467316435	1.7263634467316435	1.736214952829905	0.9843248412482144	100	-8.294621287692948e-4	4.778300401225844e-4	07	ther	051	7
d35ther114	bin.190	6.898397535420359	0.39386905275399103	1.959375751428575	1.959375751428575	1.9863823383179522	0.9962109089320756	99.26	-1.7876895712175382	0.10654972507287552	35	ther	114	35
d35ther113	bin.261	19.219693248015965	6.009433918891666	1.709045150770351	1.709045150770351	1.71014512244453	0.9799341623136455	99.4	-0.0038376872516812646	0.001025762356595794	35	ther	113	35
d35sub103	bin.261	7.30227638673004	1.6800020366536654	1.7103391093743112	1.7103391093743112	1.7014377858400682	0.9560646326646665	99.3	5.767636297539837e-4	5.41614826044423e-4	35	sub	103	35
d07sub045	bin.261	23.453631928613603	4.795723640777107	1.840064203138669	1.840064203138669	1.8490364808582391	0.988417050358458	98.8	-0.10837508390727227	0.007333164741479937	07	sub	045	7
d07sub044	bin.261	5.049781334217708	1.212322564378955	2.2037833059812555	2.2037833059812555	2.243604605324107	0.9803365982397464	97.44000000000001	-0.009887390376121442	0.003444853450334851	07	sub	044	7
d35sub109	bin.261	58.66817506280248	6.727572076021577	1.7143738902051515	1.7143738902051515	1.8445476350982621	0.9881505001384253	98.11	-58.04612782144847	0.2600585460624983	35	sub	109	35
d35sub102	bin.261	21.439245083894203	1.5876509723152945	1.728170174459934	1.728170174459934	1.7719643049122737	0.986005944744803	96.8	-9.369757073373963	0.15600724898197132	35	sub	102	35
d35ctrl094	bin.261	9.153026142261385	1.8602950451714124	2.1559736198380675	2.1559736198380675	2.168405270663971	0.9553697217663668	99.39	0.14056264940663335	0.015002773880536833	35	ctrl	094	35
d78ctrl186	bin.261	8.944385124527916	1.541258923580089	1.8209143582666163	1.8209143582666163	1.8520608808386811	0.9880834657681685	97.48	-0.40126322148640625	0.03336251073731111	78	ctrl	186	78
d35sub101	bin.261	50.0855996726987	5.339236023056247	1.7496028582082188	1.7496028582082188	1.7929410345035295	0.9882640511197045	99.25	-5.6369351852763465	0.06245517747104856	35	sub	101	35
d35ther116	bin.261	19.86202398349856	4.265825776436388	1.7549387475208338	1.7549387475208338	1.7587362712702599	0.9810783482177237	96.98	-1.7760561406921627	0.05529525662313428	35	ther	116	35
d35sub105	bin.261	83.49778428488852	8.892984157707456	1.7969907437883617	1.7969907437883617	1.816062519288601	0.9933063446550052	97.94000000000001	-5.708631713765058	0.045965848153431736	35	sub	105	35
d35ther115	bin.261	17.555015520466405	2.5185468345488586	1.6345167552151234	1.6345167552151234	1.6739391229699496	0.9836367563743936	97.92	-2.7328618634180897	0.08347022310611708	35	ther	115	35
d35sub107	bin.261	30.43555635796719	2.567551594426277	1.77562276299902	1.77562276299902	1.9223496111834597	0.9861823832842455	97.03	-38.41644767903443	0.2916415684584691	35	sub	107	35
d35ther117	bin.261	23.792950159388916	4.896767485071565	1.700323514897024	1.700323514897024	1.6971113781402931	0.9712112798468817	99.19	-0.023618599213741036	0.0028629586014914388	35	ther	117	35
d35ther118	bin.261	9.703554829941252	1.4258129541728515	1.8176514435658169	1.8176514435658169	1.8693199674700285	0.9831484386454281	97.19	-2.075658976212748	0.09465682760395688	35	ther	118	35
d35ther114	bin.261	41.09514789772455	2.346357526099808	1.7451603486860319	1.7451603486860319	1.8638453563765907	0.9720094325671733	99.34	-38.86981249465112	0.251076487918421	35	ther	114	35
d35sub108	bin.261	37.302276774160546	3.0978369596126942	1.7583924957572836	1.7583924957572836	1.765373968591056	0.9802083783023131	99.35	-0.8657926632752878	0.023159637254764113	35	sub	108	35
d35ther111	bin.261	8.6215640724836	1.9406227517975212	1.6960811633664232	1.6960811633664232	1.748869776110956	0.9773154039593137	97.96000000000001	-1.8294916934662118	0.10003838113316932	35	ther	111	35
d07ther052	bin.261	26.40968413565027	3.0162082138903936	1.7932035758138791	1.7932035758138791	1.7944414551781631	0.9926999838986438	99.3	-8.488385714415194e-5	5.96884144603571e-5	07	ther	052	7
d35ther112	bin.261	39.10366478272122	6.823871940053412	1.6666254596281453	1.6666254596281453	1.7055594800003284	0.989425638338453	99.32	-2.9031459379002764	0.04991302785941931	35	ther	112	35
d35ther119	bin.261	22.909638418849582	3.5926148878182707	1.7376780674945436	1.7376780674945436	1.7720848555027664	0.9897704581876299	97.93	-2.70670153479379	0.06761680182848873	35	ther	119	35
d35ctrl096	bin.261	7.176144508482404	1.0650077073820623	1.8669726398094906	1.8669726398094906	1.8658661520684652	0.9808440125731781	99.36	-0.0035687412592914835	0.0016562911462774106	35	ctrl	096	35
d35ctrl097	bin.261	6.630720217828931	1.3471341044448355	1.8644896405433344	1.8644896405433344	1.8678658956427112	0.9864572103652434	96.89	-0.33626844803092293	0.036073876527854765	35	ctrl	097	35
d07sub048	bin.424	6.119516636386377	1.2288324932218693	1.799404341965501	1.799404341965501	1.8078210147414686	0.9808363359948935	98.04	-0.017968342949470847	0.004800848921130307	07	sub	048	7
d07sub045	bin.424	57.08590469706725	11.672743204299847	1.554595233812387	1.554595233812387	1.564576151042874	0.9683070249404865	97.8	0.051413148365765424	0.0026982159742960925	07	sub	045	7
d35sub106	bin.424	29.232027248157546	6.683420859099594	1.6345825039535375	1.6345825039535375	1.634308217215081	0.9276853904448288	98.08	-0.035750484882711854	0.003089843016191973	35	sub	106	35
d07ctrl034	bin.424	34.103351064047935	9.0938199381354	1.740532497385331	1.740532497385331	1.7614623633079536	0.9764171672229033	98.16	0.19044545906506993	0.008166993283393537	07	ctrl	034	7
d35ctrl094	bin.424	6.785230054996657	1.379055369827651	1.7609809190686527	1.7609809190686527	1.7951734108343598	0.9617103819575115	99.56	-0.2873184116446029	0.025996760566619922	35	ctrl	094	35
d35ther120	bin.424	6.993676819790594	1.4077849095395178	1.720677220781284	1.720677220781284	1.7726176001714995	0.9516572121889998	99.3	-0.014809551545652543	0.0036282181118836303	35	ther	120	35
d07ther059	bin.424	6.000942858431794	1.3897498213082573	2.298795100402599	2.298795100402599	2.356318709147625	0.921054949488652	95.57	0.0707827026502359	0.00806469929287146	07	ther	059	7
d07ctrl031	bin.424	6.9772787112490935	0.5479676353381593	2.0606925278012382	2.0606925278012382	2.117791861447803	0.9824258224384833	98.63	0.07181890191157049	0.010217394918505594	07	ctrl	031	7
